genotype,environment,yield_1_0,yield_0_8,yield_0_5,yield_0_3
17258,Dalby_Dry,197.4954347,187.2306085,187.3904738,217.3270487
17258,Dalby_Wet,542.7945307,540.1681864,543.2044793,566.0469387
17258,Emerald_Dry,112.9897096,107.4449463,102.671586,136.9477461
17258,Emerald_Wet,570.0143552,577.6159042,559.6036068,572.0834556
17259,Dalby_Dry,161.0107833,157.1675641,141.6598899,157.4608312
17259,Dalby_Wet,516.2581345,514.3295367,533.4861639,519.3364199
17259,Emerald_Dry,102.9892905,102.4964464,84.81599685,107.6144012
17259,Emerald_Wet,547.8324499,547.5914522,572.8054647,558.9054939
17260,Dalby_Dry,215.2471945,210.5537192,206.0125949,195.0257257
17260,Dalby_Wet,534.8465312,538.046355,523.0732157,513.3613512
17260,Emerald_Dry,145.1363359,141.7468494,146.4439269,146.7011456
17260,Emerald_Wet,535.5017779,529.0852802,526.3432061,529.127919
17261,Dalby_Dry,242.6954582,252.3094174,214.0592028,276.4410409
17261,Dalby_Wet,527.0255148,513.4780338,570.3952183,541.7731109
17261,Emerald_Dry,173.2918144,194.8907735,163.040172,138.9418234
17261,Emerald_Wet,509.5091979,524.4711218,534.992177,486.2110871
17262,Dalby_Dry,161.8714754,164.5150568,158.5036381,122.7244736
17262,Dalby_Wet,531.2710813,537.3227925,502.5205608,573.6265097
17262,Emerald_Dry,103.3462566,125.6507757,131.5304877,109.9095391
17262,Emerald_Wet,547.5687424,551.6532343,557.9171967,523.0084505
17263,Dalby_Dry,251.5642252,242.3832319,268.258241,188.4329462
17263,Dalby_Wet,537.7996121,517.7245881,540.6565421,473.488073
17263,Emerald_Dry,172.7242975,151.736039,150.5352738,174.7485844
17263,Emerald_Wet,510.7384419,539.4874709,527.568695,617.3731055
17264,Dalby_Dry,192.2579055,193.7653664,240.9008115,87.65138075
17264,Dalby_Wet,531.1695493,548.8259187,505.3855637,490.4587246
17264,Emerald_Dry,111.0215549,118.4207236,116.8411218,151.2379432
17264,Emerald_Wet,553.3704346,573.5144203,592.5283957,595.2780096
17265,Dalby_Dry,178.5237514,175.4753599,129.2792072,210.9520585
17265,Dalby_Wet,532.3734986,522.3650732,502.4321765,530.0800932
17265,Emerald_Dry,105.5077231,101.4270307,42.30300842,143.0293833
17265,Emerald_Wet,561.6099335,537.0999865,558.6306588,566.2989417
17266,Dalby_Dry,212.6546604,211.8207257,185.8592932,210.8397235
17266,Dalby_Wet,541.9696133,546.2695673,533.4125333,523.4452334
17266,Emerald_Dry,135.8204471,123.403976,181.9799086,76.01763603
17266,Emerald_Wet,548.4966954,562.4226755,547.2856057,537.5119764
17267,Dalby_Dry,214.871618,189.5679325,205.4849663,293.6771245
17267,Dalby_Wet,539.7549811,511.8587213,533.5442932,528.7478429
17267,Emerald_Dry,139.0271033,136.8687806,159.7679404,152.3394431
17267,Emerald_Wet,543.3679798,548.0303868,496.4684665,542.4647788
17268,Dalby_Dry,235.0712981,229.7287342,183.0843489,273.9004175
17268,Dalby_Wet,528.1236683,490.9270228,541.7491971,595.4345865
17268,Emerald_Dry,159.5268154,153.5832004,168.3780595,174.0437459
17268,Emerald_Wet,516.9308453,515.612599,512.5242377,608.1871818
17269,Dalby_Dry,200.1167878,184.2240314,210.5264348,139.41589
17269,Dalby_Wet,524.1731068,515.0199901,515.6509732,517.7914396
17269,Emerald_Dry,119.9557163,117.4107529,105.5939048,90.6237908
17269,Emerald_Wet,541.1274094,548.600112,547.0814971,597.5809562
17270,Dalby_Dry,154.224651,162.5983535,179.9917367,168.8611063
17270,Dalby_Wet,507.0546702,529.9327305,517.3776913,534.8755767
17270,Emerald_Dry,102.5274705,112.1275479,74.24757749,52.58626718
17270,Emerald_Wet,516.3112209,528.4094092,561.374942,548.8605739
17271,Dalby_Dry,197.8598102,215.8446328,162.7360654,146.8047911
17271,Dalby_Wet,539.8214969,538.3618246,551.4953583,563.7266416
17271,Emerald_Dry,114.0730028,90.77637811,156.3277228,137.0325
17271,Emerald_Wet,564.9452518,561.6771695,551.3639251,559.5768024
17272,Dalby_Dry,216.3219344,202.1672976,225.2254071,267.9544372
17272,Dalby_Wet,541.8415914,564.9187816,567.5277675,546.1538463
17272,Emerald_Dry,141.6011098,146.3219218,165.6214354,175.2196361
17272,Emerald_Wet,558.3345792,556.5224623,620.9640207,516.317712
17273,Dalby_Dry,236.7916341,248.0562891,294.8288895,241.2205645
17273,Dalby_Wet,527.34052,520.7157298,505.4572728,537.2279359
17273,Emerald_Dry,173.4518959,169.3187783,166.2076765,157.5796156
17273,Emerald_Wet,496.1109547,515.4806701,491.247447,527.8600425
17274,Dalby_Dry,212.4122794,207.7862183,257.5192299,199.6671172
17274,Dalby_Wet,541.8458672,529.6158256,563.0623013,544.0208725
17274,Emerald_Dry,137.2673272,113.0031883,174.427831,119.5939999
17274,Emerald_Wet,551.1937176,555.7063689,536.3052566,567.2925576
17275,Dalby_Dry,161.8384042,154.6750145,205.713894,247.0618946
17275,Dalby_Wet,514.0921367,493.0954094,481.7106026,602.907213
17275,Emerald_Dry,102.2578912,107.364834,145.4123285,90.58005554
17275,Emerald_Wet,539.821176,548.1064064,564.4644485,542.8138999
17276,Dalby_Dry,190.9221369,195.610737,213.0974175,137.6235496
17276,Dalby_Wet,525.7338543,503.2989984,521.5851106,519.7647384
17276,Emerald_Dry,109.921139,131.741721,124.9893908,32.7429154
17276,Emerald_Wet,571.0948473,584.9348247,554.5427294,599.9301007
17277,Dalby_Dry,154.863332,169.346537,187.4200362,155.9880793
17277,Dalby_Wet,523.4757334,518.001086,492.5335342,515.1399864
17277,Emerald_Dry,98.47416029,60.35445612,75.00524194,123.3431934
17277,Emerald_Wet,529.9724355,522.7513429,489.7208501,498.5235816
17278,Dalby_Dry,173.0100442,186.4986032,194.4077119,223.5713071
17278,Dalby_Wet,528.6686039,539.5451473,498.1211227,507.71981
17278,Emerald_Dry,108.4356494,105.3269412,113.4578413,128.1211278
17278,Emerald_Wet,540.4974053,506.0058074,516.4433706,489.784812
17279,Dalby_Dry,160.7398484,164.7505453,219.6897105,216.9871018
17279,Dalby_Wet,518.0613963,470.0039116,550.3520669,436.6047108
17279,Emerald_Dry,101.3809092,111.152616,117.7852055,204.9230772
17279,Emerald_Wet,551.7034706,555.2132126,514.0244963,532.6594059
17280,Dalby_Dry,161.8202986,144.9828913,161.836525,165.2676917
17280,Dalby_Wet,520.975604,521.6638575,484.2214126,546.9514858
17280,Emerald_Dry,104.1935426,81.95801385,91.33047288,154.3934951
17280,Emerald_Wet,524.9992794,534.4070467,532.4857176,483.7335775
17281,Dalby_Dry,192.2927285,211.3476213,168.0999043,191.7878801
17281,Dalby_Wet,520.0457287,519.2911645,563.4328718,510.5677777
17281,Emerald_Dry,114.3314054,134.4498626,104.1143976,128.7321192
17281,Emerald_Wet,561.35838,574.02484,579.1795295,572.0721715
17282,Dalby_Dry,215.5235227,210.6853578,185.6522984,254.8500618
17282,Dalby_Wet,538.2401248,568.2011846,506.5255226,527.6023512
17282,Emerald_Dry,139.6639027,133.8025943,132.9859466,159.4358067
17282,Emerald_Wet,547.6231628,534.948283,572.2326749,625.0958311
17283,Dalby_Dry,154.224651,178.7807512,152.1717743,151.2944447
17283,Dalby_Wet,507.0546702,496.2141566,491.9838554,489.9618316
17283,Emerald_Dry,102.5274705,99.48099978,82.72153109,143.5128518
17283,Emerald_Wet,516.3112209,528.1909702,581.4719858,504.3066885
17284,Dalby_Dry,143.5617662,135.1492154,154.2065843,177.3413109
17284,Dalby_Wet,506.6443027,497.6461652,535.6243158,432.0679751
17284,Emerald_Dry,99.62063271,112.9409124,75.5258371,0
17284,Emerald_Wet,517.5990599,531.1511977,531.1431802,517.9414861
17285,Dalby_Dry,218.2975206,219.6637497,232.0312412,214.3127192
17285,Dalby_Wet,536.7988711,553.2820279,534.8602238,543.9459335
17285,Emerald_Dry,148.4277643,144.7119344,146.0414833,86.29260693
17285,Emerald_Wet,538.8888556,557.204546,556.7863924,504.8856342
17286,Dalby_Dry,178.3767723,173.9228382,225.3457036,184.148362
17286,Dalby_Wet,534.7029524,531.5670868,537.2777649,527.2373784
17286,Emerald_Dry,101.919453,108.0793585,133.8161922,156.5499322
17286,Emerald_Wet,564.1881278,570.2130829,476.457218,518.4518989
17287,Dalby_Dry,165.5416011,172.32286,136.2103812,226.0394294
17287,Dalby_Wet,531.8230989,541.2445463,535.4308986,473.6093472
17287,Emerald_Dry,104.4698335,96.51901692,91.05305166,124.0293131
17287,Emerald_Wet,546.4113057,559.5708017,501.3182798,502.7944354
17288,Dalby_Dry,170.426791,178.3582789,187.1152842,198.4214017
17288,Dalby_Wet,520.6466689,503.4205798,513.1387239,557.7005015
17288,Emerald_Dry,102.9015118,102.2279287,60.59370266,158.8759485
17288,Emerald_Wet,560.5282336,558.1692378,560.0951261,533.6920412
17289,Dalby_Dry,261.5031389,266.6387911,257.2315833,263.6052512
17289,Dalby_Wet,515.4757438,532.7388095,519.601441,561.4485587
17289,Emerald_Dry,193.9816099,192.9828757,230.5317206,214.3078101
17289,Emerald_Wet,480.6225786,481.2328889,466.12641,390.6182596
17290,Dalby_Dry,179.4477668,185.2010024,207.1807242,206.7354054
17290,Dalby_Wet,520.9254237,516.5403021,518.9903846,534.0714869
17290,Emerald_Dry,105.1393751,123.9246669,127.0825838,135.2841378
17290,Emerald_Wet,535.1711588,553.3073012,574.2791121,558.5631249
17291,Dalby_Dry,231.8386568,222.7290743,273.7103758,195.1865784
17291,Dalby_Wet,539.1909645,536.2645955,544.9938072,564.4386307
17291,Emerald_Dry,159.2411063,170.9811271,154.2263999,190.9100746
17291,Emerald_Wet,527.3829459,546.82553,539.3827695,528.0628604
17292,Dalby_Dry,193.046743,172.0180536,187.6522018,141.3260415
17292,Dalby_Wet,531.3751905,521.8878211,515.1621227,517.3836377
17292,Emerald_Dry,117.030629,139.4638349,138.3916816,105.7434958
17292,Emerald_Wet,548.0167367,576.4262605,532.5487704,547.945291
17293,Dalby_Dry,215.3725588,185.8283463,216.6310697,195.0571796
17293,Dalby_Wet,538.9636643,529.77613,527.1717717,573.82961
17293,Emerald_Dry,145.5714186,150.62572,124.5431749,135.0640139
17293,Emerald_Wet,539.9719947,535.1893882,542.2723112,500.5696711
17294,Dalby_Dry,160.6286309,168.9148342,129.8523688,167.5578328
17294,Dalby_Wet,517.5695645,499.959723,489.1741287,527.7029048
17294,Emerald_Dry,99.35791794,98.57124931,91.74195691,101.455116
17294,Emerald_Wet,545.5478995,551.8545839,509.8084441,577.6249158
17295,Dalby_Dry,261.2552449,240.4305302,264.3043976,292.7658487
17295,Dalby_Wet,517.4058041,515.5280511,475.4927884,561.6792901
17295,Emerald_Dry,191.9992729,200.4267824,202.1365483,90.4545182
17295,Emerald_Wet,484.0793354,475.7691925,463.6021329,474.166159
17296,Dalby_Dry,261.4255613,264.0547948,248.5502766,313.0631026
17296,Dalby_Wet,526.8325413,506.529674,559.9074284,613.4329708
17296,Emerald_Dry,193.9342966,180.8074996,206.8171782,171.8887896
17296,Emerald_Wet,490.6074508,512.0846889,471.7233871,508.7986493
17297,Dalby_Dry,166.3847882,169.0800695,117.8318306,126.368357
17297,Dalby_Wet,515.5838834,491.0128643,550.5340082,508.9356708
17297,Emerald_Dry,103.857819,83.69765817,95.85770377,105.3497961
17297,Emerald_Wet,543.7762665,573.3688936,531.9973264,539.8699601
17298,Dalby_Dry,178.5902563,167.4624253,166.8174267,145.1030021
17298,Dalby_Wet,520.9026578,515.8125653,565.4407965,600.1888419
17298,Emerald_Dry,104.3674502,118.4091427,167.6266136,69.83123582
17298,Emerald_Wet,564.4606739,571.9202708,561.7070193,665.0063076
17299,Dalby_Dry,165.4164927,173.8424815,141.4465099,140.7794448
17299,Dalby_Wet,531.5505759,523.7185916,500.9780386,544.0301823
17299,Emerald_Dry,103.070546,109.3958269,140.0155543,130.0849622
17299,Emerald_Wet,546.3996357,529.4552214,561.9597693,613.5037338
17300,Dalby_Dry,193.1937584,185.7920998,141.580216,165.070575
17300,Dalby_Wet,527.7718888,531.8608914,492.4489915,534.4144386
17300,Emerald_Dry,115.4253093,107.6119142,71.20547009,113.4011506
17300,Emerald_Wet,552.1158268,564.8249078,575.7364237,522.3367661
17301,Dalby_Dry,199.3505568,189.6832545,209.8257267,219.6674004
17301,Dalby_Wet,536.6361755,525.2555122,524.1078008,577.9148841
17301,Emerald_Dry,122.5044907,107.8243252,139.4940378,94.58490944
17301,Emerald_Wet,557.9578646,542.6997021,517.5554336,630.7019923
17302,Dalby_Dry,132.5241447,140.051855,91.75832098,122.868471
17302,Dalby_Wet,499.3352496,480.9444624,513.07148,468.1020502
17302,Emerald_Dry,105.6340855,106.3417641,136.4708566,81.04932509
17302,Emerald_Wet,524.677466,505.9166943,530.3549976,569.0698827
17303,Dalby_Dry,172.9253055,175.5442306,129.5219523,191.2787435
17303,Dalby_Wet,527.4917197,548.9803494,551.5182818,548.1801124
17303,Emerald_Dry,108.7429607,108.0150252,119.3278563,112.6220659
17303,Emerald_Wet,540.7913726,549.828852,549.6203131,512.2595181
17304,Dalby_Dry,194.6289646,178.4490002,189.9026208,178.4993403
17304,Dalby_Wet,516.0171886,535.4925544,511.3456076,483.2996432
17304,Emerald_Dry,124.3756765,127.6077711,94.26983507,153.4490425
17304,Emerald_Wet,517.5928493,538.2064017,523.9404958,448.3355426
17305,Dalby_Dry,227.6489115,208.264754,210.4870138,253.169658
17305,Dalby_Wet,544.5122642,572.5831768,541.0208821,544.6416451
17305,Emerald_Dry,152.5801782,184.6977841,155.8917678,102.5909609
17305,Emerald_Wet,550.4493006,541.0867929,505.1772771,571.8694323
17306,Dalby_Dry,172.21358,171.1176694,131.0515072,207.0811577
17306,Dalby_Wet,529.3614591,509.6515139,543.4832992,485.0556717
17306,Emerald_Dry,106.0604936,87.26897079,126.7364729,39.77698476
17306,Emerald_Wet,541.6671067,568.3884167,463.2576003,585.9201203
17307,Dalby_Dry,180.8348996,171.5082104,167.3279846,237.9998991
17307,Dalby_Wet,515.3687159,522.4123215,522.2136668,515.1273627
17307,Emerald_Dry,112.936557,105.6157248,123.8867821,147.6787738
17307,Emerald_Wet,528.7521057,542.8954643,537.021933,585.5512895
17308,Dalby_Dry,156.7304571,146.9512854,113.75769,170.3136385
17308,Dalby_Wet,502.4562978,496.3921288,521.1673008,514.3241706
17308,Emerald_Dry,108.2253689,116.3399272,68.97487265,122.5108071
17308,Emerald_Wet,511.9621587,516.0577809,466.205092,458.6355981
17309,Dalby_Dry,268.0070381,259.5494621,265.708891,321.5396951
17309,Dalby_Wet,508.7112612,501.7676809,512.8224859,539.0326539
17309,Emerald_Dry,208.2937492,185.7273833,191.8088771,191.3127061
17309,Emerald_Wet,477.9701369,467.116268,460.4189666,453.4931044
17310,Dalby_Dry,129.2610407,133.5520309,105.7490607,59.9498125
17310,Dalby_Wet,497.5720861,478.3811082,530.2736318,541.6952913
17310,Emerald_Dry,105.0503433,97.53322907,58.10122177,108.1235239
17310,Emerald_Wet,524.1826921,509.1945053,525.1985481,483.2827181
17311,Dalby_Dry,205.6899435,213.293533,157.5945569,250.4171037
17311,Dalby_Wet,544.8620038,522.538206,508.0793757,574.9736576
17311,Emerald_Dry,124.715174,111.4837772,134.1151933,146.6609605
17311,Emerald_Wet,558.4415071,551.7045401,554.2748309,553.7139392
17312,Dalby_Dry,154.2525701,170.1639886,115.027456,131.6634803
17312,Dalby_Wet,505.3776812,486.980428,514.7096421,547.1106553
17312,Emerald_Dry,101.9869155,121.0553946,87.31638082,123.8742236
17312,Emerald_Wet,515.8492972,484.4107907,568.9455332,552.7499793
17313,Dalby_Dry,217.5194726,226.9884574,237.8451202,202.6362711
17313,Dalby_Wet,536.6104542,553.4023431,539.320102,529.1667162
17313,Emerald_Dry,147.9712843,143.5555953,155.4313272,142.9367288
17313,Emerald_Wet,523.4564518,523.7247057,506.4929694,540.425279
17314,Dalby_Dry,129.1690358,117.8264333,162.0376378,121.7940345
17314,Dalby_Wet,503.4103306,477.8654241,531.4426325,483.720922
17314,Emerald_Dry,105.8640504,107.3541472,66.63355398,6.103230875
17314,Emerald_Wet,505.4248447,509.9082279,523.5218171,533.6747753
17315,Dalby_Dry,205.6989629,208.9792233,173.7648215,215.9787135
17315,Dalby_Wet,544.1692155,564.937173,546.9408664,580.8985812
17315,Emerald_Dry,124.7239977,109.0377056,95.35748386,135.3524193
17315,Emerald_Wet,571.7993026,571.7859106,581.7021509,646.9937519
17316,Dalby_Dry,186.3792689,171.2450454,200.9019753,147.1466221
17316,Dalby_Wet,531.9968728,528.57387,518.0163258,561.1737723
17316,Emerald_Dry,116.0738103,108.3395045,67.88040436,149.8104795
17316,Emerald_Wet,549.7001306,568.6972108,519.0536217,576.3132075
17317,Dalby_Dry,165.0106602,154.4052697,172.8225531,113.2473668
17317,Dalby_Wet,529.4613998,532.2747406,504.136308,519.1084303
17317,Emerald_Dry,103.324786,93.02830639,71.24652692,109.4992521
17317,Emerald_Wet,547.1670221,542.0979184,569.1807089,407.6574965
17318,Dalby_Dry,156.4002764,164.4933318,147.972706,153.6489405
17318,Dalby_Wet,499.1404804,513.4081873,509.3410568,470.4501217
17318,Emerald_Dry,103.2987129,80.28185696,116.2824554,29.87310795
17318,Emerald_Wet,526.0528596,526.2235681,524.6307974,461.343273
17319,Dalby_Dry,172.9248803,143.7463535,188.6484207,211.0487225
17319,Dalby_Wet,526.1739097,528.4187941,563.8501373,567.2525743
17319,Emerald_Dry,108.7700381,110.2130942,134.517635,124.850264
17319,Emerald_Wet,533.88514,534.348628,530.8199707,547.2912756
17320,Dalby_Dry,155.1194593,139.8055749,162.8144026,209.8591601
17320,Dalby_Wet,517.6071909,507.555776,553.4123593,497.1014679
17320,Emerald_Dry,101.183817,109.874432,89.14255907,68.34945116
17320,Emerald_Wet,546.5194081,557.5093905,533.8616734,533.266051
17321,Dalby_Dry,138.0948584,122.0480485,156.9022661,146.4977961
17321,Dalby_Wet,508.8068494,505.5534409,533.2338755,466.9280091
17321,Emerald_Dry,103.8206308,87.74442244,80.55805792,132.8305666
17321,Emerald_Wet,522.6191489,554.5496192,561.7465084,503.5635823
17322,Dalby_Dry,185.8180701,198.0060454,213.1527634,147.4063717
17322,Dalby_Wet,533.5929589,533.362686,529.2567727,616.5886075
17322,Emerald_Dry,112.4744519,115.5183507,90.88311288,135.9745594
17322,Emerald_Wet,551.5282187,558.6995768,477.8484796,598.7404274
17323,Dalby_Dry,215.1855504,233.027861,212.7473123,134.879574
17323,Dalby_Wet,536.3726309,525.5204736,504.8929653,527.8055032
17323,Emerald_Dry,144.5467325,156.482093,153.8743891,146.628084
17323,Emerald_Wet,537.0220348,535.1741464,564.4168807,538.2105405
17324,Dalby_Dry,232.1408863,226.7880554,207.6301349,251.0024755
17324,Dalby_Wet,531.8568829,541.1976507,509.4815823,532.8251261
17324,Emerald_Dry,159.3904032,153.322379,153.9030628,139.7372833
17324,Emerald_Wet,520.7456679,512.6986845,523.6880422,486.8219656
17325,Dalby_Dry,173.3761032,161.0787518,163.1709891,247.925801
17325,Dalby_Wet,525.2494939,537.3145147,527.1018156,456.28182
17325,Emerald_Dry,106.1278499,99.71115429,105.5727111,147.5606244
17325,Emerald_Wet,542.5179905,538.960936,572.2320607,588.0606809
17326,Dalby_Dry,180.5653407,188.4991712,169.2590276,150.2372272
17326,Dalby_Wet,532.4202694,529.1099573,561.3451836,576.0232077
17326,Emerald_Dry,107.536458,117.9623164,118.2191256,69.06591428
17326,Emerald_Wet,557.1069402,551.744121,574.3959664,558.2062787
17327,Dalby_Dry,180.1303836,181.317047,169.2635744,140.8043789
17327,Dalby_Wet,533.4483677,545.0562235,557.9793327,531.2914328
17327,Emerald_Dry,106.90605,115.276859,101.8339711,80.58681052
17327,Emerald_Wet,559.843846,531.9553684,519.7938118,551.5947592
17328,Dalby_Dry,199.6125558,228.8651464,207.7752327,239.198342
17328,Dalby_Wet,535.2797905,551.5633371,555.0174589,478.4252156
17328,Emerald_Dry,121.3162903,118.3153336,152.9633941,84.77297092
17328,Emerald_Wet,565.319035,550.9650694,583.2751568,573.627861
17329,Dalby_Dry,155.1831088,141.0855125,163.2422618,198.9466083
17329,Dalby_Wet,523.2530414,510.5353801,538.2363178,566.5163342
17329,Emerald_Dry,99.73762015,101.5493027,88.49603702,23.88794511
17329,Emerald_Wet,553.0900957,547.8921065,561.3076888,479.6646117
17330,Dalby_Dry,241.2926136,250.1052028,247.3733282,179.1536795
17330,Dalby_Wet,542.1904033,544.7388029,533.7488157,525.2986887
17330,Emerald_Dry,173.0518022,180.4146236,172.1118195,143.419229
17330,Emerald_Wet,528.3596576,533.1235129,516.0799626,537.6500916
17331,Dalby_Dry,144.3398619,131.8249909,193.2163003,171.8586078
17331,Dalby_Wet,501.7816614,520.7318995,541.4866099,503.2205575
17331,Emerald_Dry,103.2351573,117.2778135,102.9172707,136.8777216
17331,Emerald_Wet,519.8396956,544.9868206,522.9532182,489.9803588
17332,Dalby_Dry,129.9535533,113.5011002,133.7542568,153.8826368
17332,Dalby_Wet,500.1529765,510.3832986,494.4969086,538.9262303
17332,Emerald_Dry,105.6363271,93.90590654,73.78716414,95.56436238
17332,Emerald_Wet,500.5944836,478.8389677,496.0025655,492.5109494
17333,Dalby_Dry,242.2081587,255.1034137,268.9272162,244.1014969
17333,Dalby_Wet,536.2356269,549.2325663,527.3930778,578.6080155
17333,Emerald_Dry,165.0569169,147.8233154,174.9569997,127.1153061
17333,Emerald_Wet,513.7926828,505.9844916,505.2126301,510.1259613
17334,Dalby_Dry,161.6739873,174.3621389,187.1659741,120.647026
17334,Dalby_Wet,517.5798753,514.57636,546.0295898,466.7892428
